date,month,day,BH,province,discovery source,customerseverity,devicetype_en,service name_en,No_of_incidents
6/5/2019,Jun,Wednesday,BH,Ontario,User Created,3,Others,IPVPN,1
6/5/2019,Jun,Wednesday,BH,Ontario,User Created,3,Others,MISN,1
6/5/2019,Jun,Wednesday,BH,Ontario,User Created,3,Router,MISN,2
6/5/2019,Jun,Wednesday,BH,Ontario,User Created,4,Others,IPVPN,2
6/5/2019,Jun,Wednesday,BH,Ontario,User Created,4,Router,MISN,1
6/5/2019,Jun,Wednesday,BH,Ontario,User Created,5,Switch,MISN,1
6/5/2019,Jun,Wednesday,BH,OtherUSA,User Created,3,Others,IPVPN,1
6/5/2019,Jun,Wednesday,BH,Quebec,User Created,1,Others,MISN,1
6/5/2019,Jun,Wednesday,BH,Quebec,User Created,4,Router,MISN,1
6/5/2019,Jun,Wednesday,BH,Quebec,User Created,5,Others,MISN,1
6/5/2019,Jun,Wednesday,BH,Saskatchewan,User Created,3,Router,MISN,1
6/5/2019,Jun,Wednesday,BH,State/Province not required,User Created,1,Others,MISN,1
6/5/2019,Jun,Wednesday,NBH,Ontario,User Created,5,Others,IPVPN,1
6/5/2019,Jun,Wednesday,NBH,Quebec,User Created,4,Switch,MISN,1
6/5/2019,Jun,Wednesday,NBH,State/Province not required,User Created,3,Others,IPVPN,1
6/5/2019,Jun,Wednesday,NBH,State/Province not required,User Created,3,Others,MISN,1
6/6/2019,Jun,Thursday,BH,Alberta,User Created,2,Others,MISN,1
6/6/2019,Jun,Thursday,BH,British Columbia,User Created,3,Switch,MISN,1
6/6/2019,Jun,Thursday,BH,British Columbia,User Created,4,Switch,MISN,1
6/6/2019,Jun,Thursday,BH,Ontario,User Created,3,Others,IPVPN,2
6/6/2019,Jun,Thursday,BH,Ontario,User Created,3,Others,MISN,1
6/6/2019,Jun,Thursday,BH,Ontario,User Created,3,Router,MISN,1
6/6/2019,Jun,Thursday,BH,Quebec,User Created,3,Router,MISN,2
6/6/2019,Jun,Thursday,BH,Quebec,User Created,4,Others,IPVPN,1
6/6/2019,Jun,Thursday,BH,Saskatchewan,User Created,2,Switch,MISN,1
6/6/2019,Jun,Thursday,NBH,Manitoba,User Created,1,Others,MISN,1
6/6/2019,Jun,Thursday,NBH,Manitoba,User Created,3,Others,IPVPN,1
6/6/2019,Jun,Thursday,NBH,Ontario,User Created,1,Others,IPVPN,3
6/6/2019,Jun,Thursday,NBH,Ontario,User Created,1,Router,MISN,1
6/6/2019,Jun,Thursday,NBH,Ontario,User Created,1,Switch,MISN,1
6/6/2019,Jun,Thursday,NBH,Quebec,User Created,1,Others,IPVPN,1
6/6/2019,Jun,Thursday,NBH,Quebec,User Created,5,Others,MISN,1
6/7/2019,Jun,Friday,BH,Alberta,User Created,1,Others,IPVPN,1
6/7/2019,Jun,Friday,BH,Alberta,User Created,3,Router,MISN,5
6/7/2019,Jun,Friday,BH,British Columbia,User Created,3,Router,MISN,6
6/7/2019,Jun,Friday,BH,British Columbia,User Created,4,Router,MISN,1
6/7/2019,Jun,Friday,BH,Manitoba,User Created,3,Router,MISN,1
6/7/2019,Jun,Friday,BH,Ontario,User Created,3,Router,MISN,2
6/7/2019,Jun,Friday,BH,Ontario,User Created,4,Others,IPVPN,1
6/7/2019,Jun,Friday,BH,Ontario,User Created,4,Router,MISN,1
6/7/2019,Jun,Friday,BH,OtherUSA,User Created,3,Others,IPVPN,1
6/7/2019,Jun,Friday,BH,Quebec,User Created,4,Router,MISN,1
6/7/2019,Jun,Friday,BH,Saskatchewan,User Created,3,Others,MISN,1
6/7/2019,Jun,Friday,BH,Saskatchewan,User Created,3,Router,MISN,2
6/7/2019,Jun,Friday,NBH,Alberta,User Created,3,Others,MISN,1
6/7/2019,Jun,Friday,NBH,Alberta,User Created,3,Router,MISN,2
6/7/2019,Jun,Friday,NBH,British Columbia,User Created,3,Router,MISN,1
6/7/2019,Jun,Friday,NBH,Ontario,User Created,1,Others,IPVPN,1
6/7/2019,Jun,Friday,NBH,Ontario,User Created,3,Router,MISN,1
6/7/2019,Jun,Friday,NBH,Ontario,User Created,3,Switch,MISN,1
6/7/2019,Jun,Friday,NBH,Quebec,User Created,1,Other 2,MISN,1
6/7/2019,Jun,Friday,NBH,Quebec,User Created,3,Switch,MISN,1
6/8/2019,Jun,Saturday,BH,Ontario,User Created,1,Others,MISN,2
6/8/2019,Jun,Saturday,BH,Ontario,User Created,3,Others,MISN,1
6/8/2019,Jun,Saturday,BH,Ontario,User Created,4,Other 2,IPVPN,1
6/8/2019,Jun,Saturday,BH,Ontario,User Created,4,Others,MISN,3
6/8/2019,Jun,Saturday,BH,Quebec,User Created,2,Others,MISN,1
6/8/2019,Jun,Saturday,NBH,Ontario,User Created,1,Others,IPVPN,1
6/8/2019,Jun,Saturday,NBH,Ontario,User Created,1,Others,MISN,5
6/8/2019,Jun,Saturday,NBH,Ontario,User Created,3,Others,MISN,5
6/8/2019,Jun,Saturday,NBH,Ontario,User Created,4,Others,MISN,2
6/8/2019,Jun,Saturday,NBH,Ontario,User Created,4,Router,MISN,1
6/8/2019,Jun,Saturday,NBH,Quebec,User Created,1,Others,IPVPN,1
6/8/2019,Jun,Saturday,NBH,Quebec,User Created,2,Router,MISN,1
6/9/2019,Jun,Sunday,BH,British Columbia,User Created,4,Others,IPVPN,1
6/9/2019,Jun,Sunday,BH,Ontario,User Created,4,Router,MISN,2
6/9/2019,Jun,Sunday,BH,Quebec,User Created,3,Router,MISN,1
6/9/2019,Jun,Sunday,BH,Quebec,User Created,4,Router,MISN,2
6/9/2019,Jun,Sunday,NBH,Alberta,User Created,3,Router,MISN,2
6/9/2019,Jun,Sunday,NBH,British Columbia,User Created,1,Others,IPVPN,1
6/9/2019,Jun,Sunday,NBH,Newfoundland and Labrador,User Created,4,Router,MISN,1
6/9/2019,Jun,Sunday,NBH,Ontario,User Created,1,Others,MISN,1
6/9/2019,Jun,Sunday,NBH,Ontario,User Created,4,Others,IPVPN,1
6/9/2019,Jun,Sunday,NBH,Ontario,User Created,4,Others,MISN,1
6/9/2019,Jun,Sunday,NBH,Ontario,User Created,4,Router,MISN,1
6/10/2019,Jun,Monday,BH,Alberta,User Created,3,Others,MISN,1
6/10/2019,Jun,Monday,BH,British Columbia,User Created,3,Others,MISN,6
6/10/2019,Jun,Monday,BH,Manitoba,User Created,3,Others,IPVPN,1
6/10/2019,Jun,Monday,BH,Newfoundland and Labrador,User Created,3,Others,MISN,1
6/10/2019,Jun,Monday,BH,Ontario,User Created,1,Others,MISN,2
6/10/2019,Jun,Monday,BH,Ontario,User Created,3,Others,IPVPN,1
6/10/2019,Jun,Monday,BH,Ontario,User Created,4,Others,MISN,2
6/10/2019,Jun,Monday,BH,Quebec,User Created,2,Others,IPVPN,1
6/10/2019,Jun,Monday,BH,Quebec,User Created,4,Others,IPVPN,1
6/10/2019,Jun,Monday,NBH,Alberta,User Created,2,Router,MISN,1
6/10/2019,Jun,Monday,NBH,Alberta,User Created,4,Router,MISN,1
6/10/2019,Jun,Monday,NBH,British Columbia,User Created,1,Others,IPVPN,1
6/10/2019,Jun,Monday,NBH,British Columbia,User Created,2,Router,MISN,1
